fred.date,fred.total_population,fred.median_household_income,fred.median_list_price,fred.median_inventory,fred.median_days_on_market,fred.rental_vacancy_rate,fred.home_ownership_rate,fred.home_value_index,fred.unemployment_rate,fred.building_permits_housing_units,fred.gdp,redfin.period_begin,redfin.period_end,redfin.period_duration,redfin.region_type,redfin.region_type_id,redfin.table_id,redfin.is_seasonally_adjusted,redfin.region,redfin.city,redfin.state,redfin.state_code,redfin.property_type,redfin.property_type_id,redfin.median_sale_price,redfin.median_sale_price_mom,redfin.median_sale_price_yoy,redfin.median_list_price,redfin.median_list_price_mom,redfin.median_list_price_yoy,redfin.median_ppsf,redfin.median_ppsf_mom,redfin.median_ppsf_yoy,redfin.median_list_ppsf,redfin.median_list_ppsf_mom,redfin.median_list_ppsf_yoy,redfin.homes_sold,redfin.homes_sold_mom,redfin.homes_sold_yoy,redfin.pending_sales,redfin.pending_sales_mom,redfin.pending_sales_yoy,redfin.new_listings,redfin.new_listings_mom,redfin.new_listings_yoy,redfin.inventory,redfin.inventory_mom,redfin.inventory_yoy,redfin.months_of_supply,redfin.months_of_supply_mom,redfin.months_of_supply_yoy,redfin.median_dom,redfin.median_dom_mom,redfin.median_dom_yoy,redfin.avg_sale_to_list,redfin.avg_sale_to_list_mom,redfin.avg_sale_to_list_yoy,redfin.sold_above_list,redfin.sold_above_list_mom,redfin.sold_above_list_yoy,redfin.price_drops,redfin.price_drops_mom,redfin.price_drops_yoy,redfin.off_market_in_two_weeks,redfin.off_market_in_two_weeks_mom,redfin.off_market_in_two_weeks_yoy,redfin.parent_metro_region,redfin.parent_metro_region_metro_code,redfin.last_updated
2015-02-01,2868531.0,59476.0,,,,8.0,54.8,203938.0,7.3,854.0,145115.9,2015-02-01,2015-02-28,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,199900,0.0247394575,0.1021889979,216100.0,0.0377950252,0.112079941,114.0,0.0015958211,0.091423428,121.0,0.008916636,0.0890842503,3080,0.0788091068,-0.0253164557,1950.0,-0.0035769034,-0.0767045455,4582.0,0.0021872266,0.0,17083.0,0.0347689139,-0.0181055294,5.5,-0.3,0.0,85.0,-5.0,4.0,0.9791840239,0.0012650239,-0.0070467718,0.1957792208,0.0034850001,-0.0406131843,0.1490370544,-0.0226268865,0.0142514468,0.1897480946,0.0444662235,-0.0618700981,West Region,,2023-01-15 14:45:07
2015-03-01,2868531.0,59476.0,,,,8.0,54.8,205003.0,7.2,1059.0,145115.9,2015-03-01,2015-03-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,201000,0.0058883534,0.0805399764,220600.0,0.0210894753,0.101493665,117.0,0.0244451389,0.0890919964,124.0,0.0217078594,0.0968711469,4265,0.3842908147,0.0816637078,2860.0,0.4651639344,0.0070422535,5665.0,0.2352812909,0.0383064516,17347.0,0.0155728587,-0.0203862661,4.1,-1.4,-0.4,79.0,-6.0,10.0,0.9811097005,0.0018469275,-0.0025316788,0.2138335287,0.017793282,-0.0108684748,0.1684441114,0.0192139726,0.0305403391,0.1754310596,-0.0148056978,-0.0668516241,West Region,,2023-01-15 14:45:07
2015-04-01,2868531.0,59476.0,,,,8.0,54.8,206435.0,7.1,1011.0,145115.9,2015-04-01,2015-04-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,208100,0.0350796426,0.1227593307,228600.0,0.036181225,0.097706407,120.0,0.0222012208,0.1049885709,126.0,0.0158929665,0.0889474617,4357,0.0215709261,0.0765999506,3011.0,0.0527972028,-0.0617014646,5687.0,0.0038834951,0.081795701,17854.0,0.0292269557,0.015701445,4.1,0.0,-0.2,70.0,-9.0,8.0,0.9809900476,-0.000119653,-0.0057751879,0.2205646087,0.00673108,-0.0282616824,0.1704940069,0.0020498956,0.0351543779,0.1586449319,-0.0167861276,-0.0682774363,West Region,,2023-01-15 14:45:07
2015-05-01,2868531.0,59476.0,,,,8.0,54.8,208459.0,7.0,904.0,145115.9,2015-05-01,2015-05-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,208700,0.00268296,0.1130942499,229400.0,0.0029282183,0.0908913053,121.0,0.0087033023,0.0993841247,128.0,0.0163135403,0.0948442519,4301,-0.0126262626,-0.0251586582,3284.0,0.0906675523,0.0021361001,5484.0,-0.0351864884,0.0082735797,18078.0,0.012659646,0.0235533915,4.2,0.1,0.2,67.0,-3.0,6.0,0.9818575651,0.000876395,-0.0041787227,0.2308765403,0.0104908654,-0.0123238223,0.1643987167,-0.006058375,0.0170767826,0.1542732963,-0.004455368,-0.0677281658,West Region,,2023-01-15 14:45:07
2015-06-01,2868531.0,59476.0,,,,8.0,54.8,210272.0,6.9,1093.0,145115.9,2015-06-01,2015-06-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,214900,0.0299581814,0.1099512079,230900.0,0.0073102562,0.0890397404,123.0,0.0175864369,0.0924577348,128.0,-0.0019692096,0.0881164235,4755,0.1058139535,0.127311522,3515.0,0.0713197196,0.1596832728,5718.0,0.0413403752,0.0738028169,18172.0,0.0045328911,0.012142141,3.8,-0.4,-0.5,66.0,-1.0,8.0,0.9834291596,0.0015662094,-0.00112621,0.2338590957,0.0029288631,-0.0162594439,0.1897424609,0.0254527981,0.0437025812,0.1303097804,-0.0237668462,-0.0659740331,West Region,,2023-01-15 14:45:07
2015-07-01,2868531.0,59476.0,,,,8.0,54.8,211279.0,6.8,926.0,145115.9,2015-07-01,2015-07-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,218400,0.0161272461,0.138900733,229900.0,-0.0038081693,0.0936837769,123.0,-0.000185255,0.0911023714,128.0,0.0030659025,0.0885003284,4872,0.0243902439,0.1531360947,3414.0,-0.0287339972,0.1070038911,5711.0,-0.0017479462,0.0700768222,18319.0,0.0077011937,0.0108707648,3.8,0.0,-0.5,66.0,0.0,6.0,0.9838061777,0.0003762387,-7.0922e-05,0.2235221675,-0.0100774961,-0.0162411461,0.2056880834,0.0157986505,0.0508486617,0.1253950878,-0.0048463602,-0.066593486,West Region,,2023-01-15 14:45:07
2015-08-01,2868531.0,59476.0,,,,8.0,54.8,212299.0,6.7,848.0,145115.9,2015-08-01,2015-08-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,215800,-0.012151326,0.0926004143,227900.0,-0.0090869331,0.0822180678,124.0,0.0089620452,0.084685292,128.0,-0.0031573236,0.0857023289,4344,-0.1083743842,0.0641842234,3196.0,-0.0641288433,0.0967741935,5261.0,-0.0789565826,0.0215533981,18174.0,-0.0087269554,-0.002469949,4.2,0.4,-0.3,66.0,0.0,4.0,0.9816742483,-0.0020812041,-0.0011795765,0.2136279926,-0.0098941749,-0.0085670098,0.2046880158,-0.0008317834,0.0431533542,0.1289512968,0.0035781619,-0.0466464815,West Region,,2023-01-15 14:45:07
2015-09-01,2868531.0,59476.0,,,,8.0,54.8,213807.0,6.6,780.0,145115.9,2015-09-01,2015-09-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,216600,0.0040568818,0.1122353963,227000.0,-0.0038597935,0.090181467,123.0,0.0011761149,0.0998788645,128.0,0.0034620423,0.0969252521,4182,-0.0361834524,0.0745118191,3097.0,-0.0306729264,0.1261818182,5100.0,-0.0302338848,0.0429447853,18019.0,-0.0073270163,-0.0102169734,4.3,0.1,-0.4,69.0,3.0,2.0,0.9812801871,-0.0004028175,-0.00155245,0.1984696318,-0.0154045328,-0.0224964525,0.2128863977,0.0080053928,0.0361767026,0.1229434825,-0.0060568545,-0.0272303743,West Region,,2023-01-15 14:45:07
2015-10-01,2868531.0,59476.0,,,,8.0,54.8,214909.0,6.5,805.0,145115.9,2015-10-01,2015-10-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,214500,-0.009598699,0.096911016,224500.0,-0.0108004822,0.103756793,123.0,0.0038737944,0.1024740159,128.0,-0.0031321873,0.0954355454,3937,-0.0592592593,0.016,2809.0,-0.093285991,0.0929961089,4854.0,-0.0491674829,0.0163316583,17976.0,-0.004099723,-0.0118190314,4.6,0.3,-0.1,69.0,0.0,0.0,0.9804881572,-0.0007691411,-0.0006555688,0.1833883668,-0.0149389928,-0.0194503429,0.2088896306,-0.0039081533,0.0252273801,0.1252786049,0.0024555372,-0.0447814469,West Region,,2023-01-15 14:45:07
2015-11-01,2868531.0,59476.0,,,,8.0,54.8,215573.0,6.4,657.0,145115.9,2015-11-01,2015-11-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,217000,0.0117811715,0.0917805863,219500.0,-0.0222869566,0.0699711909,123.0,0.0007502047,0.096472015,127.0,-0.0082738542,0.0764866722,3180,-0.1930981984,-0.0346083789,2368.0,-0.1578947368,0.169382716,3751.0,-0.2285067873,0.0468880826,17390.0,-0.0349611543,-0.024732208,5.5,0.9,0.1,76.0,7.0,4.0,0.9780974328,-0.0023433044,-0.0018005681,0.1823899371,-0.0008122958,-0.0152421212,0.1609545716,-0.0475914883,0.0179452059,0.1278129237,0.0027404539,-0.0099210086,West Region,,2023-01-15 14:45:07
2015-12-01,2868531.0,59476.0,,,,8.0,54.8,216405.0,6.3,832.0,145115.9,2015-12-01,2015-12-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,212300,-0.0218598981,0.060378847,219700.0,0.0008197515,0.0883021144,122.0,-0.0123632636,0.0798719246,127.0,-8.31398e-05,0.0963875423,4162,0.3092167348,0.1494062414,2489.0,0.051097973,0.1262443439,3207.0,-0.1445718858,0.0570204351,15604.0,-0.1018246705,-0.0366117182,3.7,-1.8,-0.8,82.0,6.0,0.0,0.9784882072,0.0003531803,0.0011647165,0.1854877463,0.0030404358,-0.005067349,0.1295180723,-0.031478877,-0.0111252567,0.0938828852,-0.0339982236,-0.010996806,West Region,,2023-01-15 14:45:07
2016-01-01,2919555.0,62583.0,,,,6.7,54.5,217984.0,6.2,684.0,151840.4,2016-01-01,2016-01-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,211300,-0.0049461652,0.0828885438,224300.0,0.0206363396,0.0775110752,121.0,-0.0021721129,0.0761468313,129.0,0.0188844172,0.0729401696,3072,-0.2615384615,0.0748775367,1946.0,-0.2178456592,-0.0056208482,4847.0,0.5113813533,0.0582969432,16418.0,0.0523684379,-0.0068356421,5.3,1.5,-0.5,87.0,5.0,-3.0,0.9793679087,0.0007661965,0.0014556098,0.1783854167,-0.0071915064,-0.0140568507,0.1643927397,0.0347856632,-0.00716373,0.1489335916,0.0550507064,0.003905488,West Region,,2023-01-15 14:45:07
2016-02-01,2919555.0,62583.0,,,,6.7,54.5,219655.0,6.2,901.0,151840.4,2016-02-01,2016-02-29,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,215200,0.0186180839,0.0771330436,232000.0,0.0341358379,0.0741410843,124.0,0.0122380379,0.0884945265,131.0,0.0161825867,0.0808985441,3331,0.0843098958,0.0797406807,2225.0,0.1433710175,0.1398565574,5072.0,0.0464204663,0.1052516888,17064.0,0.0390938984,-0.0033292448,5.1,-0.2,-0.4,88.0,1.0,3.0,0.9765797867,-0.0028081956,-0.0026730302,0.1648153708,-0.0138955667,-0.0309706908,0.1638537271,-0.0005598644,0.0149138288,0.1875430801,0.0386094885,-0.0025693124,West Region,,2023-01-15 14:45:07
2016-03-01,2919555.0,62583.0,,,,6.7,54.5,220656.0,6.1,1027.0,151840.4,2016-03-01,2016-03-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,214900,-0.0010501058,0.0692069548,241600.0,0.0415360343,0.0955767309,126.0,0.0141798363,0.0771547216,135.0,0.0266565774,0.0861799381,4451,0.3378418996,0.043366151,3005.0,0.3511690647,0.0506993007,5982.0,0.180580225,0.0552125595,17621.0,0.0339748856,0.0143334101,4.0,-1.1,-0.1,74.0,-14.0,-5.0,0.9801956753,0.0036221378,-0.0008422695,0.198382386,0.0333688603,-0.0154010177,0.170421656,0.0064737625,0.0022199521,0.166210131,-0.0215180124,-0.0090971458,West Region,,2023-01-15 14:45:07
2016-04-01,2919555.0,62583.0,,,,6.7,54.5,222345.0,6.0,1101.0,151840.4,2016-04-01,2016-04-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,219200,0.0202836519,0.0537443275,247500.0,0.0239370645,0.0832009206,130.0,0.0159098282,0.0704704988,137.0,0.014080281,0.0847797073,4482,0.0056091541,0.0282174811,3467.0,0.1525930851,0.150680385,5994.0,0.0023411371,0.0525021949,18140.0,0.0286362348,0.0140876565,4.0,0.0,-0.1,66.0,-8.0,-4.0,0.9823032398,0.0020927333,0.0013479004,0.2211066488,0.0227669584,0.0006432398,0.1606394708,-0.0098737132,-0.0098099925,0.1533981984,-0.0137872538,-0.0050238785,West Region,,2023-01-15 14:45:07
2016-05-01,2919555.0,62583.0,,,,6.7,54.5,223840.0,5.9,1128.0,151840.4,2016-05-01,2016-05-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,227400,0.0371744662,0.0895999822,248700.0,0.0050796177,0.0863992995,132.0,0.0162642706,0.0784769463,137.0,0.0048418783,0.0735597506,4796,0.0698193174,0.113536104,3607.0,0.0400807382,0.0976871576,5877.0,-0.0198465644,0.0679629293,18359.0,0.010346156,0.011961195,3.8,-0.3,-0.4,65.0,-1.0,-2.0,0.9816428768,-0.0007110932,-0.0001943739,0.2180984153,-0.0029589123,-0.0129208556,0.1672204368,0.0071301831,0.0034016738,0.1448361797,-0.0085108518,-0.0095404797,West Region,,2023-01-15 14:45:07
2016-06-01,2919555.0,62583.0,,,,6.7,54.5,226037.0,5.8,1204.0,151840.4,2016-06-01,2016-06-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,230400,0.0138534051,0.0725560103,251400.0,0.0104751326,0.0901837322,132.0,0.0124846513,0.0729944761,137.0,-0.0023797836,0.072603131,5208,0.0856785491,0.0941176471,3888.0,0.078202995,0.1058020478,5874.0,0.0001702707,0.0253098272,17987.0,-0.0190335951,-0.0128423248,3.5,-0.3,-0.3,65.0,0.0,-1.0,0.9815908088,6.5002e-06,-0.0017274286,0.2037250384,-0.0143279114,-0.029888407,0.187746706,0.0200983639,-0.0019245525,0.1127484667,-0.032470143,-0.0173111116,West Region,,2023-01-15 14:45:07
2016-07-01,2919555.0,62583.0,295000.0,12829.0,60.0,6.7,54.5,227685.0,5.7,1035.0,151840.4,2016-07-01,2016-07-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,234200,0.0158555639,0.0723845956,242800.0,-0.0353110924,0.0557698672,132.0,0.0087827695,0.0825672465,137.0,-0.0032130167,0.0664171519,4532,-0.1289640592,-0.0694045175,3439.0,-0.1152559815,0.0073227885,5625.0,-0.0410842141,-0.014022787,18086.0,0.0085317571,-0.0121798023,4.0,0.6,0.2,66.0,1.0,0.0,0.9829579107,0.0013033748,-0.0007985866,0.2098411297,0.0063047084,-0.0137728333,0.1945703859,0.0067602036,-0.0111754221,0.1298998655,0.0169976334,0.0043728985,West Region,,2023-01-15 14:45:07
2016-08-01,2919555.0,62583.0,295000.0,12951.0,61.0,6.7,54.5,229004.0,5.7,893.0,151840.4,2016-08-01,2016-08-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,229600,-0.019699146,0.0640460704,242200.0,-0.0022653966,0.0627109109,132.0,-0.0083424682,0.0639199527,138.0,0.009582052,0.0798205926,4926,0.0869373345,0.1352846278,3638.0,0.0578656586,0.1386541471,5756.0,0.0232888889,0.0945046587,18026.0,-0.0033174831,-0.0069413839,3.7,-0.3,-0.5,64.0,-2.0,-2.0,0.9820465578,-0.0009113529,0.0003635532,0.1971173366,-0.0127237932,-0.016756828,0.2184622212,0.0238918353,0.0135812164,0.1268045366,-0.0030953289,-0.0021958005,West Region,,2023-01-15 14:45:07
2016-09-01,2919555.0,62583.0,295000.0,12969.0,63.0,6.7,54.5,230237.0,5.6,988.0,151840.4,2016-09-01,2016-09-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,233200,0.0164856428,0.077141812,244100.0,0.0088373716,0.0755930435,133.0,0.0158653875,0.0793943781,137.0,-0.0045694394,0.0709129899,4654,-0.0573222605,0.1112702961,3401.0,-0.0669410151,0.0974507906,5124.0,-0.1122661123,0.0021513788,17665.0,-0.0248951203,-0.0238174182,3.8,0.1,-0.5,69.0,5.0,0.0,0.9813749247,-0.0005689501,0.0001719216,0.2000429738,0.0033648292,0.0018576825,0.1994339089,-0.0182189947,-0.0129334651,0.1136624107,-0.0127906233,-0.0089684832,West Region,,2023-01-15 14:45:07
2016-10-01,2919555.0,62583.0,295000.0,12653.0,64.0,6.7,54.5,230425.0,5.6,880.0,151840.4,2016-10-01,2016-10-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,233400,0.0009469661,0.0882292755,241200.0,-0.0117873559,0.0746209525,132.0,-0.00597376,0.0685144537,139.0,0.0107797851,0.0859171584,4147,-0.1089385475,0.0522709972,3095.0,-0.0907755582,0.1006401138,4693.0,-0.0842926829,-0.0347593583,17095.0,-0.0320480154,-0.0513318535,4.1,0.3,-0.5,70.0,1.0,1.0,0.98070941,-0.0006890815,0.0002686727,0.1955630576,-0.0046947851,0.0123608247,0.1891781223,-0.0105274437,-0.0193679377,0.1144289794,0.0005936248,-0.0106434904,West Region,,2023-01-15 14:45:07
2016-11-01,2919555.0,62583.0,295825.0,11958.0,67.0,6.7,54.5,231284.0,5.5,819.0,151840.4,2016-11-01,2016-11-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,234500,0.0046672501,0.0805778407,237500.0,-0.0152887174,0.0823128357,132.0,0.0046868354,0.0727176473,136.0,-0.019488177,0.0736377347,4168,0.0050639016,0.3106918239,3038.0,-0.0184168013,0.2829391892,3908.0,-0.1672704027,0.0418555052,15870.0,-0.0716583796,-0.0874065555,3.8,-0.3,-1.7,70.0,0.0,-6.0,0.9811321919,0.0004227819,0.003034759,0.1847408829,-0.0108221747,0.0023509458,0.1649023314,-0.0242757908,0.0039477599,0.1080598271,-0.0063691523,-0.0197530966,West Region,,2023-01-15 14:45:07
2016-12-01,2919555.0,62583.0,295995.0,10810.0,75.0,6.7,54.5,230276.0,5.4,831.0,151840.4,2016-12-01,2016-12-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,227000,-0.0322150493,0.06967073,237600.0,-0.0002986661,0.0810165024,130.0,-0.0160083821,0.0688635382,136.0,0.0010205017,0.0749454471,4408,0.0573278964,0.0585975024,2792.0,-0.0806717155,0.1212851406,3092.0,-0.2079918033,-0.036159601,13834.0,-0.1282374441,-0.114283885,3.1,-0.7,-0.7,75.0,5.0,-7.0,0.9801530017,-0.0009954084,0.0016222424,0.1837568058,-0.0011796298,-0.001882003,0.1191990747,-0.0454615844,-0.010258637,0.0993333855,-0.0088371587,0.0054797655,West Region,,2023-01-15 14:45:07
2017-01-01,2972097.0,64151.0,299700.0,10173.0,78.0,6.7,55.0,230537.0,5.4,809.0,160653.1,2017-01-01,2017-01-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,230500,0.0155176494,0.0911243316,247800.0,0.0427635041,0.1065828428,131.0,0.0133950618,0.0856989222,139.0,0.0182649617,0.0766679567,3401,-0.2280980481,0.1070963542,2332.0,-0.1644571838,0.1989717224,4583.0,0.4826916855,-0.0566076575,14037.0,0.0160694897,-0.1453881279,4.1,1.0,-1.2,77.0,2.0,-10.0,0.9790314802,-0.0011215038,-0.0003142804,0.1817112614,-0.0021289565,0.0033258447,0.1478948493,0.0285318381,-0.0164278295,0.1647818644,0.0654163426,0.0161855041,West Region,,2023-01-15 14:45:07
2017-02-01,2972097.0,64151.0,304950.0,9738.0,69.0,6.7,55.0,231064.0,5.3,961.0,160653.1,2017-02-01,2017-02-28,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,234400,0.0171356773,0.0893263213,251300.0,0.0139432822,0.0827923114,133.0,-0.0015734752,0.0704724162,142.0,0.0216611299,0.0808965298,3549,0.0438235294,0.0657657658,2456.0,0.0527218174,0.1043165468,4747.0,0.0360104758,-0.0637080868,14417.0,0.0267055975,-0.1541304858,4.1,0.0,-1.0,75.0,-2.0,-13.0,0.9802788172,0.0010983052,0.0036538374,0.1870949563,0.0050361328,0.0222300915,0.1333148367,-0.014598566,-0.0307311619,0.1813857401,0.0165679128,-0.0062313215,West Region,,2023-01-15 14:45:07
2017-03-01,2972097.0,64151.0,312000.0,9478.0,56.0,6.7,55.0,233853.0,5.2,1199.0,160653.1,2017-03-01,2017-03-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,238200,0.0159978699,0.1081675307,261400.0,0.0402842573,0.0812433105,137.0,0.0270215531,0.0840455916,145.0,0.0242916827,0.0779568866,4997,0.4080022542,0.121661055,3602.0,0.4666123779,0.1978716329,6145.0,0.2945017906,0.0281077464,14906.0,0.0339182909,-0.1537413421,3.0,-1.1,-1.0,58.0,-17.0,-16.0,0.9828941926,0.0026153755,0.0026740775,0.2171302782,0.0300353218,0.0187015464,0.145176439,0.0118616024,-0.0254264905,0.1516172958,-0.0297684443,-0.0151501466,West Region,,2023-01-15 14:45:07
2017-04-01,2972097.0,64151.0,320000.0,9529.0,51.0,6.7,55.0,236308.0,5.1,1093.0,160653.1,2017-04-01,2017-04-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,243700,0.0235691606,0.1118512443,263000.0,0.0064972683,0.0625764267,141.0,0.0265320659,0.0953246818,148.0,0.0164058276,0.0798111719,4576,-0.0848,0.02097278,3705.0,0.0280244173,0.0686472455,5589.0,-0.091071719,-0.067100651,15093.0,0.011798619,-0.1681089125,3.3,0.3,-0.7,56.0,-2.0,-10.0,0.9851353957,0.0022821678,0.0028246162,0.2373251748,0.0203251748,0.016218526,0.1308553634,-0.0142140205,-0.0296473098,0.1585089554,0.0069902885,0.0050339428,West Region,,2023-01-15 14:45:07
2017-05-01,2972097.0,64151.0,327450.0,9159.0,51.0,6.7,55.0,238791.0,5.0,1315.0,160653.1,2017-05-01,2017-05-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,248900,0.0214564575,0.0956062058,269400.0,0.0252023826,0.0826507772,143.0,0.0106773967,0.0897387051,151.0,0.0238972855,0.0997648986,5572,0.2173913043,0.1605915434,4504.0,0.2156545209,0.2486831162,6114.0,0.0917857143,0.0406808511,15041.0,-0.0052248677,-0.1808626511,2.7,-0.6,-1.1,55.0,-1.0,-10.0,0.9876272555,0.0024886121,0.006051597,0.2534099067,0.0161365835,0.0355386299,0.1539791237,0.0233574306,-0.0134318337,0.1484495979,-0.0097480007,0.0032804243,West Region,,2023-01-15 14:45:07
2017-06-01,2972097.0,64151.0,335750.0,9010.0,51.0,6.7,55.0,241716.0,4.9,1239.0,160653.1,2017-06-01,2017-06-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,254900,0.0238015303,0.1062163489,271700.0,0.0082362727,0.0806160118,146.0,0.025871932,0.1039203422,153.0,0.0111625764,0.1148511244,5958,0.0694668821,0.1440092166,4634.0,0.0288632327,0.191872428,6066.0,-0.0070387952,0.0326864147,14591.0,-0.0288205538,-0.1888030244,2.4,-0.3,-1.1,54.0,-1.0,-11.0,0.988681041,0.0010388682,0.0070902323,0.2813024505,0.0278470565,0.0775774121,0.1550956069,0.0009422522,-0.0326510991,0.1304049883,-0.0181661103,0.0176565216,West Region,,2023-01-15 14:45:07
2017-07-01,2972097.0,64151.0,337000.0,9143.0,51.0,6.7,55.0,245140.0,4.8,1198.0,160653.1,2017-07-01,2017-07-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,261200,0.0249901195,0.1158925189,265400.0,-0.0232908799,0.0947585107,146.0,0.0072657523,0.102238983,151.0,-0.0100379199,0.107700014,5015,-0.157567613,0.1058434399,4106.0,-0.1139404402,0.1939517302,5527.0,-0.0887056884,-0.0195139258,14442.0,-0.0091931943,-0.2043851917,2.9,0.5,-1.1,55.0,1.0,-11.0,0.9884734727,-0.0002001027,0.0055984525,0.2843469591,0.0029762217,0.0746446438,0.1626506024,0.0076012061,-0.0313776038,0.1230563602,-0.0073701294,-0.0065669755,West Region,,2023-01-15 14:45:07
2017-08-01,2972097.0,64151.0,334862.0,9195.0,52.0,6.7,55.0,247849.0,4.8,1145.0,160653.1,2017-08-01,2017-08-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,261500,0.001670422,0.1402838635,269500.0,0.015518875,0.1139358306,147.0,0.0122290986,0.1247718734,154.0,0.0190841811,0.1177755091,5413,0.0772139303,0.0961927906,4358.0,0.0605986858,0.1952825014,5675.0,0.0256641966,-0.0173160173,14119.0,-0.0252002209,-0.2217935292,2.6,-0.3,-1.1,54.0,-1.0,-10.0,0.9869651435,-0.0014509008,0.0050360223,0.2610382413,-0.0229418582,0.0643999262,0.1738791699,0.0113550053,-0.0436151805,0.1326849297,0.0097620121,0.0062975855,West Region,,2023-01-15 14:45:07
2017-09-01,2972097.0,64151.0,335000.0,9010.0,52.0,6.7,55.0,251045.0,4.8,918.0,160653.1,2017-09-01,2017-09-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,263000,0.0052554058,0.1277984362,269500.0,-0.0001743603,0.1041025097,150.0,0.0206057143,0.1301348274,155.0,0.0030891868,0.1267877803,4770,-0.1184623914,0.0249247959,3830.0,-0.1211564938,0.125146886,4928.0,-0.1311706629,-0.0384390244,13697.0,-0.0287193306,-0.2244493517,2.9,0.3,-0.9,54.0,0.0,-15.0,0.9860551573,-0.0009730095,0.0046566658,0.2501048218,-0.0110299038,0.0498469791,0.1726655472,-0.0014232345,-0.0270400187,0.1076085126,-0.0251465959,-0.006226842,West Region,,2023-01-15 14:45:07
2017-10-01,2972097.0,64151.0,332500.0,8960.0,53.0,6.7,55.0,254539.0,4.8,1086.0,160653.1,2017-10-01,2017-10-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,263700,0.0029555272,0.1300615452,268100.0,-0.0050761482,0.1116007553,149.0,-0.0088418656,0.1268740019,155.0,0.0001088791,0.114892166,4777,0.0014675052,0.1519170485,3739.0,-0.0237597911,0.2080775444,4861.0,-0.0135957792,0.035797997,13195.0,-0.0366503614,-0.2281368821,2.8,-0.1,-1.3,58.0,4.0,-12.0,0.9862844185,0.0002292612,0.0055750085,0.2539250576,0.0038202358,0.0583619999,0.1790071997,0.0063416525,-0.0101709226,0.1141082556,0.0064997429,-0.0003207239,West Region,,2023-01-15 14:45:07
2017-11-01,2972097.0,64151.0,332450.0,8493.0,57.0,6.7,55.0,258588.0,4.8,984.0,160653.1,2017-11-01,2017-11-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,264300,0.0026106463,0.1275005312,270000.0,0.0071063903,0.1370507167,150.0,0.0158251911,0.1390378859,156.0,0.0119536208,0.150782407,4278,-0.1050209205,0.0256533205,3386.0,-0.0946524064,0.1145490454,3911.0,-0.1954330385,0.0005116398,12275.0,-0.070990691,-0.2278903007,2.9,0.1,-0.9,57.0,-1.0,-13.0,0.9845024727,-0.0017518848,0.0033755369,0.2346891071,-0.0190765833,0.0498413487,0.146802444,-0.0319608951,-0.0178094569,0.1043300545,-0.0097782011,-0.0037021288,West Region,,2023-01-15 14:45:07
